LAMMPS output created by EMC v9.4.4, build Jul 27 2022 18:02:20

          72  atoms
          73  bonds
         140  angles
         180  dihedrals
          88  impropers

           7  atom types
           9  bond types
          18  angle types
          22  dihedral types
          16  improper types

             0    41.63302961  xlo xhi
             0    41.63302961  ylo yhi
             0    41.63302961  zlo zhi

Masses

       1   12.01115  # c
       2   12.01115  # c3h
       3    1.00797  # h
       4    1.00797  # hc
       5   15.99940  # o3e
       6   15.99940  # oc
       7   15.99940  # oh

Atoms

       1       1   1 -0.1590  29.0171379314  10.9380109175  10.3413181099  # c
       2       1   4  0.0530  28.6689161199  10.1628668730   9.6533934815  # hc
       3       1   4  0.0530  30.1121215574  11.1084772106  10.2365429006  # hc
       4       1   4  0.0530  28.8070375497  10.5321493073  11.3424176111  # hc
       5       1   1  0.0000  28.1195627082  12.2127820727  10.1873475054  # c
       6       1   1  0.0270  28.5700307542  12.9185218056   8.9264016317  # c
       7       1   4  0.0530  27.8636586546  13.7144173563   8.7221374880  # hc
       8       1   4  0.0530  29.5326992742  13.4118831703   8.9153112292  # hc
       9       1   6 -0.2660  28.4542457908  11.9858636609   7.8385811042  # oc
      10       1   1  0.0270  28.0564957692  12.5497643479   6.5876988175  # c
      11       1   4  0.0530  27.6141813711  11.7145767096   5.9812499848  # hc
      12       1   4  0.0530  27.2846163068  13.2789625748   6.6941522329  # hc
      13       1   1 -0.1060  29.2313414498  13.2467085937   5.8073650415  # c
      14       1   4  0.0530  28.8521884623  13.9233936677   4.9276845816  # hc
      15       1   4  0.0530  29.7719788247  13.8634860117   6.4936633219  # hc
      16       1   1  0.0270  30.1826432169  12.2434641448   5.0572349963  # c
      17       1   4  0.0530  29.6228324384  11.8352055774   4.1921112953  # hc
      18       1   4  0.0530  31.0943321036  12.7466395681   4.7465304881  # hc
      19       1   7 -0.5571  30.6551624174  11.0943630903   5.8461304232  # oh
      20       1   3  0.4241  31.0419118977  11.3993923755   6.6757490089  # h
      21       1   1 -0.1590  26.5714798221  11.8357011805  10.1488913548  # c
      22       1   4  0.0530  26.0913437585  12.1485581849   9.1979877588  # hc
      23       1   4  0.0530  25.9426854200  12.3828597013  10.8473595837  # hc
      24       1   4  0.0530  26.4283908380  10.7687700278  10.2667956611  # hc
      25       1   1  0.0270  28.4136427763  13.0691096896  11.4511457330  # c
      26       1   4  0.0530  27.8587087375  14.0367595017  11.4278612351  # hc
      27       1   4  0.0530  28.0585271312  12.4728074554  12.3507429270  # hc
      28       1   6 -0.2660  29.7914512471  13.3234660513  11.5604446189  # oc
      29       1   1  0.0270  30.2012622906  14.4424507412  12.5017306056  # c
      30       1   4  0.0530  29.3869894775  15.1059110771  12.6818416633  # hc
      31       1   4  0.0530  30.9681456827  15.0110152402  11.9102499122  # hc
      32       1   2  0.0800  30.5821709201  13.8390223332  13.8254684678  # c3h
      33       1   4  0.0530  29.7365848320  13.2531969301  14.2933691591  # hc
      34       1   5 -0.2660  31.1681352225  14.7159137916  14.8316141463  # o3e
      35       1   1  0.0270  31.9740498956  13.7008576088  14.2657294719  # c
      36       1   4  0.0530  32.3483837833  12.8820966693  14.9003334241  # hc
      37       1   4  0.0530  32.8597016331  14.0765627668  13.6956698133  # hc
